VALOR,UNIDAD,VIGENCIADESDE,VIGENCIAHASTA
2972.44,COP,8/3/2017,8/3/2017
2858,COP,8/4/2017,10/4/2017
2907.1,COP,8/6/2017,8/6/2017
3092.65,COP,8/7/2017,10/7/2017
2907.96,COP,8/9/2017,8/9/2017
3026.94,COP,8/11/2017,8/11/2017
3016.18,COP,8/12/2017,11/12/2017
2879.49,COP,9/2/2017,9/2/2017
2987.88,COP,9/3/2017,9/3/2017
2959.26,COP,9/5/2017,9/5/2017
2919.82,COP,9/6/2017,9/6/2017
2994.62,COP,9/8/2017,9/8/2017
2909.15,COP,9/9/2017,11/9/2017
3017.78,COP,9/11/2017,9/11/2017
2862.63,COP,10/2/2017,10/2/2017
3004.43,COP,10/3/2017,10/3/2017
2967.24,COP,10/5/2017,10/5/2017
2919.58,COP,10/6/2017,12/6/2017
3011.14,COP,10/8/2017,10/8/2017
3015.52,COP,10/11/2017,10/11/2017
2949.6,COP,11/1/2017,11/1/2017
2851.98,COP,11/2/2017,13/02/2017
2980.83,COP,11/3/2017,13/03/2017
2867.13,COP,11/4/2017,11/4/2017
2949.35,COP,11/5/2017,11/5/2017
3067.33,COP,11/7/2017,11/7/2017
2994.85,COP,11/8/2017,11/8/2017
2947.06,COP,11/10/2017,11/10/2017
3004.88,COP,11/11/2017,14/11/2017
2980.8,COP,12/1/2017,12/1/2017
2868.6,COP,12/4/2017,12/4/2017
2933.92,COP,12/5/2017,12/5/2017
3067.73,COP,12/7/2017,12/7/2017
2984.99,COP,12/8/2017,14/08/2017
2916.1,COP,12/9/2017,12/9/2017
2953.77,COP,12/10/2017,12/10/2017
3013.99,COP,12/12/2017,12/12/2017
2835.05,COP,1/2/2018,1/2/2018
2867.94,COP,1/3/2018,1/3/2018
2809.92,COP,1/5/2018,2/5/2018
2889.32,COP,1/6/2018,1/6/2018
2886.8,COP,1/8/2018,1/8/2018
3053.14,COP,1/9/2018,4/9/2018
3219.85,COP,1/11/2018,1/11/2018
3235.27,COP,1/12/2018,3/12/2018
2806.67,COP,2/2/2018,2/2/2018
2879.05,COP,2/3/2018,2/3/2018
2868.22,COP,2/6/2018,5/6/2018
2892.62,COP,2/8/2018,2/8/2018
2993.74,COP,2/10/2018,2/10/2018
3193.8,COP,2/11/2018,2/11/2018
2940.94,COP,3/1/2018,3/1/2018
2832.13,COP,3/2/2018,5/2/2018
2879.15,COP,3/3/2018,5/3/2018
2792.96,COP,3/4/2018,3/4/2018
2831.99,COP,3/5/2018,3/5/2018
2904.9,COP,3/8/2018,3/8/2018
3005.5,COP,3/10/2018,3/10/2018
3177.57,COP,3/11/2018,6/11/2018
2908.68,COP,4/1/2018,4/1/2018
2778.27,COP,4/4/2018,4/4/2018
2857.85,COP,4/5/2018,4/5/2018
2909.83,COP,4/7/2018,5/7/2018
2898.99,COP,4/8/2018,6/8/2018
3012.65,COP,4/10/2018,4/10/2018
3196.15,COP,4/12/2018,4/12/2018
2885.76,COP,5/1/2018,5/1/2018
2791.57,COP,5/4/2018,5/4/2018
2843.41,COP,5/5/2018,7/5/2018
3088.47,COP,5/9/2018,5/9/2018
3028.16,COP,5/10/2018,5/10/2018
3174.11,COP,5/12/2018,5/12/2018
2898.32,COP,6/1/2018,9/1/2018
2843.6,COP,6/2/2018,6/2/2018
2859.09,COP,6/3/2018,6/3/2018
2787.36,COP,6/4/2018,6/4/2018
2865.37,COP,6/6/2018,6/6/2018
2885.53,COP,6/7/2018,6/7/2018
3100.37,COP,6/9/2018,6/9/2018
3031.31,COP,6/10/2018,9/10/2018
3162.29,COP,6/12/2018,6/12/2018
2844.83,COP,7/2/2018,7/2/2018
2845.05,COP,7/3/2018,7/3/2018
2791.88,COP,7/4/2018,9/4/2018
2828.42,COP,7/6/2018,7/6/2018
2867.94,COP,7/7/2018,9/7/2018
2898.86,COP,7/8/2018,8/8/2018
3089.47,COP,7/9/2018,7/9/2018
3154.55,COP,7/11/2018,7/11/2018
3187.86,COP,7/12/2018,7/12/2018
2830.89,COP,8/2/2018,8/2/2018
2858.88,COP,8/3/2018,8/3/2018
2817.2,COP,8/5/2018,8/5/2018
2835.78,COP,8/6/2018,8/6/2018
3070.15,COP,8/9/2018,10/9/2018
3140.25,COP,8/11/2018,8/11/2018
3153.29,COP,8/12/2018,10/12/2018
2862.78,COP,9/2/2018,9/2/2018
2871.36,COP,9/3/2018,9/3/2018
2866,COP,9/5/2018,9/5/2018
2855.8,COP,9/6/2018,12/6/2018
2908.9,COP,9/8/2018,9/8/2018
3145.39,COP,9/11/2018,9/11/2018
2914.37,COP,10/1/2018,10/1/2018
2908.7,COP,10/2/2018,12/2/2018
2866.93,COP,10/3/2018,12/3/2018
2781.95,COP,10/4/2018,10/4/2018
2859.51,COP,10/5/2018,10/5/2018
2881.09,COP,10/7/2018,10/7/2018
2919.44,COP,10/8/2018,10/8/2018
3057.55,COP,10/10/2018,10/10/2018
3176.89,COP,10/11/2018,13/11/2018
2895.69,COP,11/1/2018,11/1/2018
2767.82,COP,11/4/2018,11/4/2018
2822.37,COP,11/5/2018,11/5/2018
2872.62,COP,11/7/2018,11/7/2018
2940.95,COP,11/8/2018,13/08/2018
3069.49,COP,11/9/2018,11/9/2018
3090.3,COP,11/10/2018,11/10/2018
3176.12,COP,11/12/2018,11/12/2018
2865.79,COP,12/1/2018,12/1/2018
2733.24,COP,12/4/2018,12/4/2018
2824.05,COP,12/5/2018,15/05/2018
2880.1,COP,12/7/2018,12/7/2018
3087.73,COP,12/9/2018,12/9/2018
3087.34,COP,12/10/2018,12/10/2018
3184.7,COP,12/12/2018,12/12/2018
3115.7,COP,1/2/2019,1/2/2019
3077.35,COP,1/3/2019,1/3/2019
3233.97,COP,1/5/2019,2/5/2019
3377.16,COP,1/6/2019,4/6/2019
3291.79,COP,1/8/2019,1/8/2019
3477.45,COP,1/10/2019,1/10/2019
3383.29,COP,1/11/2019,1/11/2019
3102.61,COP,2/2/2019,4/2/2019
3091.49,COP,2/3/2019,4/3/2019
3146.81,COP,2/4/2019,2/4/2019
3329.23,COP,2/8/2019,2/8/2019
3491.29,COP,2/10/2019,2/10/2019
3339.19,COP,2/11/2019,5/11/2019
3250.01,COP,3/1/2019,3/1/2019
3143.36,COP,3/4/2019,3/4/2019
3262.17,COP,3/5/2019,3/5/2019
3211.06,COP,3/7/2019,3/7/2019
3365.78,COP,3/8/2019,5/8/2019
3497.34,COP,3/10/2019,3/10/2019
3508.39,COP,3/12/2019,3/12/2019
3241.2,COP,4/1/2019,4/1/2019
3128.47,COP,4/4/2019,4/4/2019
3240.44,COP,4/5/2019,6/5/2019
3206.92,COP,4/7/2019,5/7/2019
3438.61,COP,4/9/2019,4/9/2019
3467.6,COP,4/10/2019,4/10/2019
3506.67,COP,4/12/2019,4/12/2019
3208.56,COP,5/1/2019,8/1/2019
3089.4,COP,5/2/2019,5/2/2019
3093.79,COP,5/3/2019,5/3/2019
3132.78,COP,5/4/2019,5/4/2019
3306.37,COP,5/6/2019,5/6/2019
3401.04,COP,5/9/2019,5/9/2019
3430.28,COP,5/10/2019,7/10/2019
3478.57,COP,5/12/2019,5/12/2019
3094.05,COP,6/2/2019,6/2/2019
3099.12,COP,6/3/2019,6/3/2019
3126.2,COP,6/4/2019,8/4/2019
3296.87,COP,6/6/2019,6/6/2019
3217.18,COP,6/7/2019,8/7/2019
3459.47,COP,6/8/2019,6/8/2019
3377.39,COP,6/9/2019,6/9/2019
3318.47,COP,6/11/2019,6/11/2019
3459.97,COP,6/12/2019,6/12/2019
3108.54,COP,7/2/2019,7/2/2019
3106.16,COP,7/3/2019,7/3/2019
3254.03,COP,7/5/2019,7/5/2019
3288.69,COP,7/6/2019,7/6/2019
3431.28,COP,7/8/2019,8/8/2019
3361.7,COP,7/9/2019,9/9/2019
3319.64,COP,7/11/2019,7/11/2019
3430.31,COP,7/12/2019,9/12/2019
3110.46,COP,8/2/2019,8/2/2019
3120.04,COP,8/3/2019,8/3/2019
3288.81,COP,8/5/2019,8/5/2019
3274.72,COP,8/6/2019,10/6/2019
3445.76,COP,8/10/2019,8/10/2019
3327.02,COP,8/11/2019,8/11/2019
3164.75,COP,9/1/2019,9/1/2019
3115.94,COP,9/2/2019,11/2/2019
3162.4,COP,9/3/2019,11/3/2019
3115.22,COP,9/4/2019,9/4/2019
3290.12,COP,9/5/2019,9/5/2019
3207.66,COP,9/7/2019,9/7/2019
3394.61,COP,9/8/2019,9/8/2019
3452.57,COP,9/10/2019,9/10/2019
3341.01,COP,9/11/2019,12/11/2019
3128.07,COP,10/1/2019,10/1/2019
3105.2,COP,10/4/2019,10/4/2019
3293.62,COP,10/5/2019,10/5/2019
3223.67,COP,10/7/2019,10/7/2019
3382.71,COP,10/8/2019,12/8/2019
3368.8,COP,10/9/2019,10/9/2019
3454.56,COP,10/10/2019,10/10/2019
3418.48,COP,10/12/2019,10/12/2019
3136.49,COP,11/1/2019,11/1/2019
3095.66,COP,11/4/2019,11/4/2019
3274.3,COP,11/5/2019,13/05/2019
3257.06,COP,11/6/2019,11/6/2019
3212.91,COP,11/7/2019,11/7/2019
3373.75,COP,11/9/2019,11/9/2019
3458.42,COP,11/10/2019,11/10/2019
3418.61,COP,11/12/2019,11/12/2019
3151.49,COP,12/1/2019,14/01/2019
3132.61,COP,12/2/2019,12/2/2019
3168.35,COP,12/3/2019,12/3/2019
3113.91,COP,12/4/2019,12/4/2019
3249.56,COP,12/6/2019,12/6/2019
3197.5,COP,12/7/2019,12/7/2019
3372.48,COP,12/9/2019,12/9/2019
3431.46,COP,12/10/2019,15/10/2019
3387.73,COP,12/12/2019,12/12/2019
3423.24,COP,1/2/2020,3/2/2020
4054.54,COP,1/4/2020,1/4/2020
3932.72,COP,1/5/2020,4/5/2020
3756.28,COP,1/7/2020,1/7/2020
3733.08,COP,1/8/2020,3/8/2020
3745.41,COP,1/9/2020,1/9/2020
3865.47,COP,1/10/2020,1/10/2020
4081.06,COP,2/4/2020,2/4/2020
3716.35,COP,2/6/2020,2/6/2020
3723.67,COP,2/7/2020,2/7/2020
3683.28,COP,2/9/2020,2/9/2020
3842.34,COP,2/10/2020,2/10/2020
3258.84,COP,3/1/2020,3/1/2020
3512.17,COP,3/3/2020,3/3/2020
4065.5,COP,3/4/2020,3/4/2020
3651.42,COP,3/6/2020,3/6/2020
3660.18,COP,3/7/2020,3/7/2020
3653.7,COP,3/9/2020,3/9/2020
3881.8,COP,3/10/2020,5/10/2020
3262.05,COP,4/1/2020,7/1/2020
3401.56,COP,4/2/2020,4/2/2020
3455.56,COP,4/3/2020,4/3/2020
4008.78,COP,4/4/2020,6/4/2020
3588.89,COP,4/6/2020,4/6/2020
3645.9,COP,4/7/2020,6/7/2020
3768.39,COP,4/8/2020,4/8/2020
3653.23,COP,4/9/2020,4/9/2020
3823.45,COP,4/11/2020,4/11/2020
3368.87,COP,5/2/2020,5/2/2020
3458.45,COP,5/3/2020,5/3/2020
3990.1,COP,5/5/2020,5/5/2020
3597.47,COP,5/6/2020,5/6/2020
3792.98,COP,5/8/2020,5/8/2020
3702.62,COP,5/9/2020,8/9/2020
3807.13,COP,5/11/2020,5/11/2020
3355.44,COP,6/2/2020,6/2/2020
3522.41,COP,6/3/2020,6/3/2020
3926.07,COP,6/5/2020,6/5/2020
3565.06,COP,6/6/2020,8/6/2020
3775.95,COP,6/8/2020,6/8/2020
3843.75,COP,6/10/2020,6/10/2020
3763.82,COP,6/11/2020,6/11/2020
3378.43,COP,7/2/2020,7/2/2020
3584.58,COP,7/3/2020,9/3/2020
3978.38,COP,7/4/2020,7/4/2020
3961.66,COP,7/5/2020,7/5/2020
3633.32,COP,7/7/2020,7/7/2020
3769.67,COP,7/8/2020,10/8/2020
3826.77,COP,7/10/2020,7/10/2020
3738.19,COP,7/11/2020,9/11/2020
3264.26,COP,8/1/2020,8/1/2020
3408.35,COP,8/2/2020,10/2/2020
3910.15,COP,8/4/2020,8/4/2020
3924.54,COP,8/5/2020,8/5/2020
3631.54,COP,8/7/2020,8/7/2020
3837.79,COP,8/10/2020,8/10/2020
3254.42,COP,9/1/2020,9/1/2020
3886.79,COP,9/4/2020,13/04/2020
3882.27,COP,9/5/2020,11/5/2020
3599,COP,9/6/2020,9/6/2020
3625.61,COP,9/7/2020,9/7/2020
3757.21,COP,9/9/2020,9/9/2020
3839.73,COP,9/10/2020,9/10/2020
3253.89,COP,10/1/2020,10/1/2020
3803.6,COP,10/3/2020,10/3/2020
3643.02,COP,10/6/2020,10/6/2020
3633.42,COP,10/7/2020,10/7/2020
3717.25,COP,10/9/2020,10/9/2020
3824.25,COP,10/10/2020,13/10/2020
3646.15,COP,10/11/2020,10/11/2020
3272.62,COP,11/1/2020,13/01/2020
3440.96,COP,11/2/2020,11/2/2020
3780.39,COP,11/3/2020,11/3/2020
3674.81,COP,11/6/2020,11/6/2020
3615.75,COP,11/7/2020,13/07/2020
3770.22,COP,11/8/2020,11/8/2020
3700.28,COP,11/9/2020,11/9/2020
3650.5,COP,11/11/2020,12/11/2020
3432.89,COP,12/2/2020,12/2/2020
3835.15,COP,12/3/2020,12/3/2020
3901.34,COP,12/5/2020,12/5/2020
3746.46,COP,12/6/2020,12/6/2020
3749.3,COP,12/8/2020,12/8/2020
3709,COP,12/9/2020,14/09/2020
749.63,COP,13/01/1993,13/01/1993
819.81,COP,13/01/1994,13/01/1994
841.52,COP,13/01/1995,13/01/1995
1005.63,COP,13/01/1996,15/01/1996
1549.35,COP,13/01/1999,13/01/1999
1904.54,COP,13/01/2000,13/01/2000
2251.75,COP,13/01/2001,15/01/2001
2358.64,COP,13/01/2005,13/01/2005
2274.59,COP,13/01/2006,13/01/2006
2221.35,COP,13/01/2007,16/01/2007
1959.43,COP,13/01/2010,13/01/2010
1855.46,COP,13/01/2011,13/01/2011
1842.47,COP,13/01/2012,13/01/2012
3246.51,COP,13/01/2016,13/01/2016
2930.19,COP,13/01/2017,13/01/2017
2855.86,COP,13/01/2018,16/01/2018
634.67,COP,13/02/1992,13/02/1992
748.88,COP,13/02/1993,15/02/1993
1027.54,COP,13/02/1996,13/02/1996
1075.51,COP,13/02/1997,13/02/1997
1349.34,COP,13/02/1998,13/02/1998
1565.57,COP,13/02/1999,15/02/1999
2229.59,COP,13/02/2001,13/02/2001
2290.19,COP,13/02/2002,13/02/2002
2960.77,COP,13/02/2003,13/02/2003
2736.42,COP,13/02/2004,13/02/2004
2230.4,COP,13/02/2007,13/02/2007
1901.38,COP,13/02/2008,13/02/2008
2520.06,COP,13/02/2009,13/02/2009
1936.9,COP,13/02/2010,16/02/2010
1783.2,COP,13/02/2013,13/02/2013
2031.75,COP,13/02/2014,13/02/2014
2401.03,COP,13/02/2015,13/02/2015
3409.82,COP,13/02/2016,16/02/2016
2904.29,COP,13/02/2018,13/02/2018
3131.1,COP,13/02/2019,13/02/2019
3394.8,COP,13/02/2020,13/02/2020
641.29,COP,13/03/1992,13/03/1992
764.79,COP,13/03/1993,15/03/1993
1044.07,COP,13/03/1996,13/03/1996
1063.33,COP,13/03/1997,13/03/1997
1356.7,COP,13/03/1998,13/03/1998
1562.91,COP,13/03/1999,15/03/1999
2275.98,COP,13/03/2001,13/03/2001
2269.17,COP,13/03/2002,13/03/2002
2961.99,COP,13/03/2003,13/03/2003
2669.48,COP,13/03/2004,15/03/2004
2205.77,COP,13/03/2007,13/03/2007
1853.41,COP,13/03/2008,13/03/2008
2481.26,COP,13/03/2009,13/03/2009
1892.99,COP,13/03/2010,15/03/2010
1766.1,COP,13/03/2012,13/03/2012
1801.64,COP,13/03/2013,13/03/2013
2047.59,COP,13/03/2014,13/03/2014
2610.08,COP,13/03/2015,13/03/2015
2851.84,COP,13/03/2018,13/03/2018
3153.2,COP,13/03/2019,13/03/2019
4034.66,COP,13/03/2020,13/03/2020
769.34,COP,13/04/1993,13/04/1993
828.81,COP,13/04/1994,13/04/1994
866.25,COP,13/04/1995,13/04/1995
1048.89,COP,13/04/1996,15/04/1996
1588.19,COP,13/04/1999,13/04/1999
1987.38,COP,13/04/2000,13/04/2000
2264.98,COP,13/04/2002,15/04/2002
2648.8,COP,13/04/2004,13/04/2004
2335.4,COP,13/04/2005,13/04/2005
2335.16,COP,13/04/2006,17/04/2006
2152.65,COP,13/04/2007,13/04/2007
1926.16,COP,13/04/2010,13/04/2010
1818.14,COP,13/04/2011,13/04/2011
1778.78,COP,13/04/2012,13/04/2012
1827.79,COP,13/04/2013,15/04/2013
3036.57,COP,13/04/2016,13/04/2016
2872.55,COP,13/04/2017,17/04/2017
2710.03,COP,13/04/2018,13/04/2018
3109.32,COP,13/04/2019,15/04/2019
660.57,COP,13/05/1992,13/05/1992
780.49,COP,13/05/1993,13/05/1993
843.24,COP,13/05/1994,13/05/1994
879.35,COP,13/05/1995,15/05/1995
1388.04,COP,13/05/1998,13/05/1998
1631.95,COP,13/05/1999,13/05/1999
2039.29,COP,13/05/2000,15/05/2000
2833.86,COP,13/05/2003,13/05/2003
2729.01,COP,13/05/2004,13/05/2004
2344,COP,13/05/2005,13/05/2005
2375.86,COP,13/05/2006,15/05/2006
1781.29,COP,13/05/2008,13/05/2008
2221.4,COP,13/05/2009,13/05/2009
1966.36,COP,13/05/2010,13/05/2010
1807.86,COP,13/05/2011,13/05/2011
1904.85,COP,13/05/2014,13/05/2014
2386.77,COP,13/05/2015,13/05/2015
2934.88,COP,13/05/2016,13/05/2016
2918.69,COP,13/05/2017,15/05/2017
3880.48,COP,13/05/2020,13/05/2020
669.55,COP,13/06/1992,15/06/1992
873.74,COP,13/06/1995,13/06/1995
1070.8,COP,13/06/1996,13/06/1996
1080.46,COP,13/06/1997,13/06/1997
1380.51,COP,13/06/1998,16/06/1998
2106.97,COP,13/06/2000,13/06/2000
2313.74,COP,13/06/2001,13/06/2001
2347.68,COP,13/06/2002,13/06/2002
2832.2,COP,13/06/2003,13/06/2003
2534.83,COP,13/06/2006,13/06/2006
1931.36,COP,13/06/2007,13/06/2007
1705.35,COP,13/06/2008,13/06/2008
2015.4,COP,13/06/2009,16/06/2009
1776.47,COP,13/06/2012,13/06/2012
1897.53,COP,13/06/2013,13/06/2013
1877.18,COP,13/06/2014,13/06/2014
2535.91,COP,13/06/2015,16/06/2015
2929.2,COP,13/06/2017,13/06/2017
2857.11,COP,13/06/2018,13/06/2018
3264.47,COP,13/06/2019,13/06/2019
3758.15,COP,13/06/2020,16/06/2020
794.67,COP,13/07/1993,13/07/1993
823.12,COP,13/07/1994,13/07/1994
895.84,COP,13/07/1995,13/07/1995
1061.99,COP,13/07/1996,15/07/1996
1887.17,COP,13/07/1999,13/07/1999
2172.16,COP,13/07/2000,13/07/2000
2323.99,COP,13/07/2001,13/07/2001
2513.99,COP,13/07/2002,15/07/2002
2670.01,COP,13/07/2004,13/07/2004
2323.08,COP,13/07/2005,13/07/2005
2512.4,COP,13/07/2006,13/07/2006
1954.48,COP,13/07/2007,13/07/2007
1877.2,COP,13/07/2010,13/07/2010
1765.32,COP,13/07/2011,13/07/2011
1790.12,COP,13/07/2012,13/07/2012
1905.25,COP,13/07/2013,15/07/2013
2911.91,COP,13/07/2016,13/07/2016
3052.3,COP,13/07/2017,13/07/2017
2882.02,COP,13/07/2018,13/07/2018
3190.33,COP,13/07/2019,15/07/2019
694.28,COP,13/08/1992,13/08/1992
804.93,COP,13/08/1993,13/08/1993
814.94,COP,13/08/1994,16/08/1994
1035.79,COP,13/08/1996,13/08/1996
1120.33,COP,13/08/1997,13/08/1997
1371.23,COP,13/08/1998,13/08/1998
1893.25,COP,13/08/1999,13/08/1999
2595.8,COP,13/08/2002,13/08/2002
2868.5,COP,13/08/2003,13/08/2003
2614.97,COP,13/08/2004,13/08/2004
2308.38,COP,13/08/2005,16/08/2005
1836.25,COP,13/08/2008,13/08/2008
2026.45,COP,13/08/2009,13/08/2009
1812.2,COP,13/08/2010,13/08/2010
1783.35,COP,13/08/2011,16/08/2011
1868.9,COP,13/08/2013,13/08/2013
1877.4,COP,13/08/2014,13/08/2014
2937.63,COP,13/08/2015,13/08/2015
2908.67,COP,13/08/2016,16/08/2016
3436.26,COP,13/08/2019,13/08/2019
3755.61,COP,13/08/2020,13/08/2020
821.62,COP,13/09/1994,13/09/1994
959.18,COP,13/09/1995,13/09/1995
1047.66,COP,13/09/1996,13/09/1996
1228.01,COP,13/09/1997,15/09/1997
2206.93,COP,13/09/2000,13/09/2000
2341.14,COP,13/09/2001,13/09/2001
2730.91,COP,13/09/2002,13/09/2002
2824.88,COP,13/09/2003,15/09/2003
2306.71,COP,13/09/2005,13/09/2005
2406.89,COP,13/09/2006,13/09/2006
2182.22,COP,13/09/2007,13/09/2007
2051.55,COP,13/09/2008,15/09/2008
1811.34,COP,13/09/2011,13/09/2011
1802.22,COP,13/09/2012,13/09/2012
1919.25,COP,13/09/2013,13/09/2013
1994.97,COP,13/09/2014,15/09/2014
2942.29,COP,13/09/2016,13/09/2016
2923.03,COP,13/09/2017,13/09/2017
3055.01,COP,13/09/2018,13/09/2018
3359.2,COP,13/09/2019,13/09/2019
811.47,COP,13/10/1993,13/10/1993
836.4,COP,13/10/1994,13/10/1994
984.88,COP,13/10/1995,13/10/1995
1988.7,COP,13/10/1999,13/10/1999
2175.96,COP,13/10/2000,13/10/2000
2314.74,COP,13/10/2001,16/10/2001
2558.04,COP,13/10/2004,13/10/2004
2299.47,COP,13/10/2005,13/10/2005
2374.51,COP,13/10/2006,13/10/2006
1978.97,COP,13/10/2007,16/10/2007
1786.77,COP,13/10/2010,13/10/2010
1896.72,COP,13/10/2011,13/10/2011
1797.68,COP,13/10/2012,16/10/2012
2919.18,COP,13/10/2016,13/10/2016
2949.69,COP,13/10/2017,13/10/2017
3088.78,COP,13/10/2018,16/10/2018
722.72,COP,13/11/1992,13/11/1992
809.95,COP,13/11/1993,16/11/1993
1000.22,COP,13/11/1996,13/11/1996
1296.66,COP,13/11/1997,13/11/1997
1578.79,COP,13/11/1998,13/11/1998
1961.8,COP,13/11/1999,16/11/1999
2727.05,COP,13/11/2002,13/11/2002
2845.69,COP,13/11/2003,13/11/2003
2541.98,COP,13/11/2004,16/11/2004
2335.02,COP,13/11/2008,13/11/2008
1976.89,COP,13/11/2009,13/11/2009
1861.74,COP,13/11/2010,16/11/2010
1928.96,COP,13/11/2013,13/11/2013
2115.59,COP,13/11/2014,13/11/2014
3009.36,COP,13/11/2015,13/11/2015
3384.21,COP,13/11/2019,13/11/2019
3646.22,COP,13/11/2020,13/11/2020
632.35,COP,13/12/1991,13/12/1991
831.91,COP,13/12/1994,13/12/1994
986.17,COP,13/12/1995,13/12/1995
999.47,COP,13/12/1996,13/12/1996
1307.42,COP,13/12/1997,15/12/1997
2183.08,COP,13/12/2000,13/12/2000
2307.12,COP,13/12/2001,13/12/2001
2793.16,COP,13/12/2002,13/12/2002
2812.81,COP,13/12/2003,15/12/2003
2275.47,COP,13/12/2005,13/12/2005
2272.27,COP,13/12/2006,13/12/2006
2003.9,COP,13/12/2007,13/12/2007
2273.24,COP,13/12/2008,15/12/2008
1932.3,COP,13/12/2011,13/12/2011
1796.31,COP,13/12/2012,13/12/2012
1935.89,COP,13/12/2013,13/12/2013
2405.31,COP,13/12/2014,15/12/2014
2984.02,COP,13/12/2016,13/12/2016
3029.75,COP,13/12/2017,13/12/2017
3169.36,COP,13/12/2018,13/12/2018
3372.23,COP,13/12/2019,13/12/2019
659.74,COP,14/01/1992,14/01/1992
748.98,COP,14/01/1993,14/01/1993
820.1,COP,14/01/1994,14/01/1994
843.7,COP,14/01/1995,16/01/1995
1015.53,COP,14/01/1997,14/01/1997
1318.25,COP,14/01/1998,14/01/1998
1588.8,COP,14/01/1999,14/01/1999
1917.38,COP,14/01/2000,14/01/2000
2906.49,COP,14/01/2003,14/01/2003
2762.31,COP,14/01/2004,14/01/2004
2340.42,COP,14/01/2005,14/01/2005
2273.31,COP,14/01/2006,17/01/2006
2226.87,COP,14/01/2009,14/01/2009
1965.81,COP,14/01/2010,14/01/2010
1864.36,COP,14/01/2011,14/01/2011
1841.31,COP,14/01/2012,17/01/2012
1924.79,COP,14/01/2014,14/01/2014
2442.03,COP,14/01/2015,14/01/2015
3235.45,COP,14/01/2016,14/01/2016
2935.96,COP,14/01/2017,17/01/2017
3288.05,COP,14/01/2020,14/01/2020
635.6,COP,14/02/1992,14/02/1992
846.2,COP,14/02/1995,14/02/1995
1028.58,COP,14/02/1996,14/02/1996
1073.36,COP,14/02/1997,14/02/1997
1349.54,COP,14/02/1998,16/02/1998
2237.37,COP,14/02/2001,14/02/2001
2309.27,COP,14/02/2002,14/02/2002
2959.75,COP,14/02/2003,14/02/2003
2724.36,COP,14/02/2004,17/02/2004
2254.03,COP,14/02/2006,14/02/2006
2223.3,COP,14/02/2007,14/02/2007
1898.4,COP,14/02/2008,14/02/2008
2509.5,COP,14/02/2009,17/02/2009
1778.12,COP,14/02/2012,14/02/2012
1777.72,COP,14/02/2013,14/02/2013
2032.99,COP,14/02/2014,14/02/2014
2376.23,COP,14/02/2015,17/02/2015
2875.46,COP,14/02/2017,14/02/2017
2904.71,COP,14/02/2018,14/02/2018
3135.56,COP,14/02/2019,14/02/2019
3385.11,COP,14/02/2020,14/02/2020
642,COP,14/03/1992,16/03/1992
865.92,COP,14/03/1995,14/03/1995
1044.99,COP,14/03/1996,14/03/1996
1060.35,COP,14/03/1997,14/03/1997
1355.9,COP,14/03/1998,16/03/1998
1957.5,COP,14/03/2000,14/03/2000
2275.92,COP,14/03/2001,14/03/2001
2270.66,COP,14/03/2002,14/03/2002
2959.39,COP,14/03/2003,14/03/2003
2263.46,COP,14/03/2006,14/03/2006
2206.38,COP,14/03/2007,14/03/2007
1856.01,COP,14/03/2008,14/03/2008
2445.3,COP,14/03/2009,16/03/2009
1760.77,COP,14/03/2012,14/03/2012
1798.56,COP,14/03/2013,14/03/2013
2044.48,COP,14/03/2014,14/03/2014
2661.52,COP,14/03/2015,16/03/2015
2987.93,COP,14/03/2017,14/03/2017
2848.38,COP,14/03/2018,14/03/2018
3145.53,COP,14/03/2019,14/03/2019
3941.92,COP,14/03/2020,16/03/2020
649.48,COP,14/04/1992,14/04/1992
769.8,COP,14/04/1993,14/04/1993
827.96,COP,14/04/1994,14/04/1994
866.25,COP,14/04/1995,14/04/1995
1363.38,COP,14/04/1998,14/04/1998
1603.95,COP,14/04/1999,14/04/1999
1987.36,COP,14/04/2000,14/04/2000
2642.55,COP,14/04/2004,14/04/2004
2328.74,COP,14/04/2005,14/04/2005
2138.74,COP,14/04/2007,16/04/2007
2392.22,COP,14/04/2009,14/04/2009
1936.22,COP,14/04/2010,14/04/2010
1818.91,COP,14/04/2011,14/04/2011
1777.12,COP,14/04/2012,16/04/2012
2537.33,COP,14/04/2015,14/04/2015
3006.35,COP,14/04/2016,14/04/2016
2705.34,COP,14/04/2018,16/04/2018
3870.31,COP,14/04/2020,14/04/2020
660.88,COP,14/05/1992,14/05/1992
780.8,COP,14/05/1993,14/05/1993
842.23,COP,14/05/1994,17/05/1994
1065.78,COP,14/05/1996,14/05/1996
1077.36,COP,14/05/1997,14/05/1997
1387.15,COP,14/05/1998,14/05/1998
1630.08,COP,14/05/1999,14/05/1999
2813.6,COP,14/05/2003,14/05/2003
2741.66,COP,14/05/2004,14/05/2004
2348.69,COP,14/05/2005,16/05/2005
1780.01,COP,14/05/2008,14/05/2008
2257.36,COP,14/05/2009,14/05/2009
1959.62,COP,14/05/2010,14/05/2010
1805.37,COP,14/05/2011,16/05/2011
1919.7,COP,14/05/2014,14/05/2014
2377.87,COP,14/05/2015,14/05/2015
2983.82,COP,14/05/2016,16/05/2016
3299.01,COP,14/05/2019,14/05/2019
3901.3,COP,14/05/2020,14/05/2020
875.28,COP,14/06/1995,14/06/1995
