DATE,Symbol,close_price,Retornos,Retornos_2,Weights,EWMA,
14/12/2010,.OMXHPI,7437.91,-0.000598107,0,0,0,
15/12/2010,.OMXHPI,7464.73,0.003599366,0,0,0,
16/12/2010,.OMXHPI,7484,0.002578147,0,0,0,
17/12/2010,.OMXHPI,7487.64,0.000486253,0,0,0,
20/12/2010,.OMXHPI,7540.65,0.007054724,0,0,0,
21/12/2010,.OMXHPI,7652.18,0.014682189,0,0,0,
22/12/2010,.OMXHPI,7691.75,0.005157751,0,0,0,
23/12/2010,.OMXHPI,7690.54,-0.000157324,0,0,0,
27/12/2010,.OMXHPI,7664.54,-0.003386505,0,0,0,
28/12/2010,.OMXHPI,7675.17,0.001385946,0,0,0,
29/12/2010,.OMXHPI,7698.99,0.003098708,0,0,0,
30/12/2010,.OMXHPI,7663.8,-0.004581207,0,0,0,
3/1/2011,.OMXHPI,7812.24,0.01918379,0,0,0,
4/1/2011,.OMXHPI,7780.37,-0.00408784,0,0,0,
5/1/2011,.OMXHPI,7774.37,-0.000771469,0,0,0,
7/1/2011,.OMXHPI,7802.84,0.003655344,0,0,0,
10/1/2011,.OMXHPI,7659.41,-0.018552813,0,0,0,
11/1/2011,.OMXHPI,7779.97,0.015617525,0,0,0,
12/1/2011,.OMXHPI,7888.31,0.013829435,0,0,0,
13/01/2011,.OMXHPI,7848.97,-0.004999604,0,0,0,
14/01/2011,.OMXHPI,7853.92,0.000630457,0,0,0,
17/01/2011,.OMXHPI,7835.83,-0.002305965,0,0,0,
18/01/2011,.OMXHPI,7859.98,0.003077257,0,0,0,
19/01/2011,.OMXHPI,7703.11,-0.020159918,0,0,0,
20/01/2011,.OMXHPI,7641.54,-0.00802499,0,0,0,
21/01/2011,.OMXHPI,7738.56,0.01261647,0,0,0,
24/01/2011,.OMXHPI,7752.09,0.001746861,0,0,0,
25/01/2011,.OMXHPI,7723.74,-0.003663782,0,0,0,
26/01/2011,.OMXHPI,7770.1,0.005984332,0,0,0,
27/01/2011,.OMXHPI,7789.94,0.002550123,0,0,0,
28/01/2011,.OMXHPI,7807.32,0.002228597,0,0,0,
31/01/2011,.OMXHPI,7795.19,-0.001554878,0,0,0,
1/2/2011,.OMXHPI,7882.85,0.011182637,0,0,0,
2/2/2011,.OMXHPI,7818.43,-0.008205746,0,0,0,
3/2/2011,.OMXHPI,7781.18,-0.004775769,0,0,0,
4/2/2011,.OMXHPI,7790.96,0.00125609,0,0,0,
7/2/2011,.OMXHPI,7879.33,0.011278788,0,0,0,
8/2/2011,.OMXHPI,7869.25,-0.001280116,0,0,0,
9/2/2011,.OMXHPI,7907.23,0.004814772,0,0,0,
10/2/2011,.OMXHPI,7839.88,-0.008554003,0,0,0,
11/2/2011,.OMXHPI,7687.58,-0.019617489,0,0,0,
14/02/2011,.OMXHPI,7636.51,-0.006665347,0,0,0,
15/02/2011,.OMXHPI,7592.83,-0.005736312,0,0,0,
16/02/2011,.OMXHPI,7631.95,0.005139002,0,0,0,
17/02/2011,.OMXHPI,7567.06,-0.008538766,0,0,0,
18/02/2011,.OMXHPI,7606.11,0.005147255,0,0,0,
21/02/2011,.OMXHPI,7538.41,-0.008940587,0,0,0,
22/02/2011,.OMXHPI,7510.23,-0.003745193,0,0,0,
23/02/2011,.OMXHPI,7369.38,-0.018932513,0,0,0,
24/02/2011,.OMXHPI,7345.97,-0.003181714,0,0,0,
25/02/2011,.OMXHPI,7426.76,0.01093783,0,0,0,
28/02/2011,.OMXHPI,7465.95,0.00526299,0,0,0,
1/3/2011,.OMXHPI,7487.39,0.002867589,0,0,0,
2/3/2011,.OMXHPI,7419.75,-0.009074908,0,0,0,
3/3/2011,.OMXHPI,7457.33,0.005052077,0,0,0,
4/3/2011,.OMXHPI,7377.67,-0.010739571,0,0,0,
7/3/2011,.OMXHPI,7400.35,0.003069426,0,0,0,
8/3/2011,.OMXHPI,7421.4,0.002840422,0,0,0,
9/3/2011,.OMXHPI,7487.6,0.0088806,0,0,0,
10/3/2011,.OMXHPI,7410.35,-0.010370647,0,0,0,
11/3/2011,.OMXHPI,7292.33,-0.016054561,0,0,0,
14/03/2011,.OMXHPI,7176.46,-0.016016886,0,0,0,
15/03/2011,.OMXHPI,7096.59,-0.011191838,0,0,0,
16/03/2011,.OMXHPI,7063.64,-0.004653888,0,0,0,
17/03/2011,.OMXHPI,7154.14,0.012730711,0,0,0,
18/03/2011,.OMXHPI,7224.51,0.009788202,0,0,0,
21/03/2011,.OMXHPI,7347.78,0.016918815,0,0,0,
22/03/2011,.OMXHPI,7327.35,-0.002784304,0,0,0,
23/03/2011,.OMXHPI,7360.11,0.004460956,0,0,0,
24/03/2011,.OMXHPI,7426.94,0.009039052,0,0,0,
25/03/2011,.OMXHPI,7468.86,0.005628447,0,0,0,
28/03/2011,.OMXHPI,7509.02,0.005362588,0,0,0,
29/03/2011,.OMXHPI,7512.42,0.000452686,0,0,0,
30/03/2011,.OMXHPI,7558.12,0.006064831,0,0,0,
31/03/2011,.OMXHPI,7518.31,-0.005281103,0,0,0,
1/4/2011,.OMXHPI,7548.79,0.004045907,0,0,0,
4/4/2011,.OMXHPI,7594.03,0.005975127,0,0,0,
5/4/2011,.OMXHPI,7601.95,0.001042381,0,0,0,
6/4/2011,.OMXHPI,7606.81,0.000639105,0,0,0,
7/4/2011,.OMXHPI,7544.42,-0.008235682,0,0,0,
8/4/2011,.OMXHPI,7563.58,0.002536406,0,0,0,
11/4/2011,.OMXHPI,7587.45,0.003150944,0,0,0,
12/4/2011,.OMXHPI,7455.97,-0.017480513,0,0,0,
13/04/2011,.OMXHPI,7500.41,0.005942632,0,0,0,
14/04/2011,.OMXHPI,7431.56,-0.009221889,0,0,0,
15/04/2011,.OMXHPI,7381.68,-0.006734541,0,0,0,
18/04/2011,.OMXHPI,7264.98,-0.015935711,0,0,0,
19/04/2011,.OMXHPI,7310.93,0.006304945,0,0,0,
20/04/2011,.OMXHPI,7416.5,0.014336759,0,0,0,
21/04/2011,.OMXHPI,7422.04,0.000746704,0,0,0,
26/04/2011,.OMXHPI,7442.92,0.002809293,0,0,0,
27/04/2011,.OMXHPI,7476.31,0.00447611,0,0,0,
28/04/2011,.OMXHPI,7518.56,0.005635276,0,0,0,
29/04/2011,.OMXHPI,7519.38,0.000109057,0,0,0,
2/5/2011,.OMXHPI,7564.99,0.006047338,0,0,0,
3/5/2011,.OMXHPI,7478.86,-0.011450651,0,0,0,
4/5/2011,.OMXHPI,7301.53,-0.023996459,0,0,0,
5/5/2011,.OMXHPI,7262.83,-0.005314355,0,0,0,
6/5/2011,.OMXHPI,7350.09,0.011942998,0,0,0,
9/5/2011,.OMXHPI,7352.93,0.000386315,0,0,0,
10/5/2011,.OMXHPI,7435.29,0.011138711,0,0,0,
11/5/2011,.OMXHPI,7460.48,0.003382171,0,0,0,
12/5/2011,.OMXHPI,7402.83,-0.007757396,0,0,0,
13/05/2011,.OMXHPI,7387.66,-0.002051319,0,0,0,
16/05/2011,.OMXHPI,7378.59,-0.001228477,0,0,0,
17/05/2011,.OMXHPI,7340.41,-0.005187864,0,0,0,
18/05/2011,.OMXHPI,7355.85,0.002101216,0,0,0,
19/05/2011,.OMXHPI,7383.61,0.003766764,0,0,0,
20/05/2011,.OMXHPI,7356.18,-0.003721903,0,0,0,
23/05/2011,.OMXHPI,7221.96,-0.018414392,0,0,0,
24/05/2011,.OMXHPI,7239.27,0.002393988,0,0,0,
25/05/2011,.OMXHPI,7236.83,-0.000337107,0,0,0,
26/05/2011,.OMXHPI,7194.74,-0.005833062,0,0,0,
27/05/2011,.OMXHPI,7232.88,0.005287094,0,0,0,
30/05/2011,.OMXHPI,7253.65,0.002867493,0,0,0,
31/05/2011,.OMXHPI,7127.93,-0.017483921,0,0,0,
1/6/2011,.OMXHPI,7084.41,-0.006124275,0,0,0,
3/6/2011,.OMXHPI,6956.73,-0.018187059,0,0,0,
6/6/2011,.OMXHPI,6911.99,-0.006451952,0,0,0,
7/6/2011,.OMXHPI,6916.01,0.000581429,0,0,0,
8/6/2011,.OMXHPI,6765.73,-0.02196885,0,0,0,
9/6/2011,.OMXHPI,6847.45,0.012006156,0,0,0,
10/6/2011,.OMXHPI,6766.04,-0.011960338,0,0,0,
13/06/2011,.OMXHPI,6728.29,-0.005594957,0,0,0,
14/06/2011,.OMXHPI,6741.85,0.002013343,0,0,0,
15/06/2011,.OMXHPI,6636.32,-0.015776775,0,0,0,
16/06/2011,.OMXHPI,6526.78,-0.01664388,0,0,0,
17/06/2011,.OMXHPI,6609.24,0.012554957,0,0,0,
20/06/2011,.OMXHPI,6406.6,-0.031139961,0,0,0,
21/06/2011,.OMXHPI,6495.47,0.013776302,0,0,0,
22/06/2011,.OMXHPI,6468.56,-0.004151493,0,0,0,
23/06/2011,.OMXHPI,6370.38,-0.015294396,0,0,0,
27/06/2011,.OMXHPI,6332.85,-0.005908751,0,0,0,
28/06/2011,.OMXHPI,6357.29,0.003851814,0,0,0,
29/06/2011,.OMXHPI,6580.61,0.03452526,0,0,0,
30/06/2011,.OMXHPI,6707.97,0.019168925,0,0,0,
1/7/2011,.OMXHPI,6763.08,0.008182036,0,0,0,
4/7/2011,.OMXHPI,6785.75,0.003346418,0,0,0,
5/7/2011,.OMXHPI,6746.16,-0.005851371,0,0,0,
6/7/2011,.OMXHPI,6723.41,-0.003377988,0,0,0,
7/7/2011,.OMXHPI,6805.47,0.012131234,0,0,0,
8/7/2011,.OMXHPI,6678.24,-0.018872221,0,0,0,
11/7/2011,.OMXHPI,6510.77,-0.025396751,0,0,0,
12/7/2011,.OMXHPI,6429.36,-0.012582729,0,0,0,
13/07/2011,.OMXHPI,6499.66,0.010874868,0,0,0,
14/07/2011,.OMXHPI,6418.33,-0.012591909,0,0,0,
15/07/2011,.OMXHPI,6340.78,-0.01215617,0,0,0,
18/07/2011,.OMXHPI,6174.06,-0.026645145,0,0,0,
19/07/2011,.OMXHPI,6219.73,0.007369853,0,0,0,
20/07/2011,.OMXHPI,6349.47,0.020644847,0,0,0,
21/07/2011,.OMXHPI,6386,0.005736749,0,0,0,
22/07/2011,.OMXHPI,6425.33,0.006139897,0,0,0,
25/07/2011,.OMXHPI,6370.82,-0.008519802,0,0,0,
26/07/2011,.OMXHPI,6339.36,-0.004950373,0,0,0,
27/07/2011,.OMXHPI,6268.12,-0.011301348,0,0,0,
28/07/2011,.OMXHPI,6187.75,-0.012904938,0,0,0,
29/07/2011,.OMXHPI,6170.13,-0.002851624,0,0,0,
1/8/2011,.OMXHPI,5992.87,-0.029149478,0,0,0,
2/8/2011,.OMXHPI,5810.96,-0.03082464,0,0,0,
3/8/2011,.OMXHPI,5645.24,-0.028933077,0,0,0,
4/8/2011,.OMXHPI,5347.27,-0.054226562,0,0,0,
5/8/2011,.OMXHPI,5298.73,-0.009118981,0,0,0,
8/8/2011,.OMXHPI,5103.17,-0.037605254,0,0,0,
9/8/2011,.OMXHPI,5263.83,0.030996983,0,0,0,
10/8/2011,.OMXHPI,5177.98,-0.01644388,0,0,0,
11/8/2011,.OMXHPI,5344.79,0.031707236,0,0,0,
12/8/2011,.OMXHPI,5546.17,0.036985345,0,0,0,
15/08/2011,.OMXHPI,5678.53,0.023584797,0,0,0,
16/08/2011,.OMXHPI,5616.66,-0.010955215,0,0,0,
17/08/2011,.OMXHPI,5652.17,0.006302361,0,0,0,
18/08/2011,.OMXHPI,5314.9,-0.061525345,0,0,0,
19/08/2011,.OMXHPI,5313.75,-0.000216396,0,0,0,
22/08/2011,.OMXHPI,5330.71,0.003186637,0,0,0,
23/08/2011,.OMXHPI,5380.84,0.009360058,0,0,0,
24/08/2011,.OMXHPI,5454.82,0.013655126,0,0,0,
25/08/2011,.OMXHPI,5419.95,-0.006413031,0,0,0,
26/08/2011,.OMXHPI,5392.37,-0.005101599,0,0,0,
29/08/2011,.OMXHPI,5537.76,0.026605095,0,0,0,
30/08/2011,.OMXHPI,5589.53,0.009305118,0,0,0,
31/08/2011,.OMXHPI,5763.49,0.030647989,0,0,0,
1/9/2011,.OMXHPI,5768.93,0.000943427,0,0,0,
2/9/2011,.OMXHPI,5599.96,-0.029727167,0,0,0,
5/9/2011,.OMXHPI,5374.19,-0.04115159,0,0,0,
6/9/2011,.OMXHPI,5336.75,-0.006991012,0,0,0,
7/9/2011,.OMXHPI,5537.33,0.036895582,0,0,0,
8/9/2011,.OMXHPI,5572.85,0.006394158,0,0,0,
9/9/2011,.OMXHPI,5377.96,-0.035597473,0,0,0,
12/9/2011,.OMXHPI,5211.13,-0.031512397,0,0,0,
13/09/2011,.OMXHPI,5233.26,0.004237688,0,0,0,
14/09/2011,.OMXHPI,5298.19,0.012330842,0,0,0,
15/09/2011,.OMXHPI,5459.63,0.030015769,0,0,0,
16/09/2011,.OMXHPI,5511.71,0.009493898,0,0,0,
19/09/2011,.OMXHPI,5374.88,-0.025138672,0,0,0,
20/09/2011,.OMXHPI,5443.41,0.012669455,0,0,0,
21/09/2011,.OMXHPI,5392.23,-0.009446674,0,0,0,
22/09/2011,.OMXHPI,5128.25,-0.050194558,0,0,0,
23/09/2011,.OMXHPI,5063.21,-0.012763801,0,0,0,
26/09/2011,.OMXHPI,5112.24,0.009636995,0,0,0,
27/09/2011,.OMXHPI,5360.79,0.047473688,0,0,0,
28/09/2011,.OMXHPI,5296.67,-0.012033031,0,0,0,
29/09/2011,.OMXHPI,5363.54,0.012545884,0,0,0,
30/09/2011,.OMXHPI,5268.56,-0.017867124,0,0,0,
3/10/2011,.OMXHPI,5242.09,-0.005036807,0,0,0,
4/10/2011,.OMXHPI,5029.36,-0.041427534,0,0,0,
5/10/2011,.OMXHPI,5182.8,0.030052711,0,0,0,
6/10/2011,.OMXHPI,5343.2,0.030479274,0,0,0,
7/10/2011,.OMXHPI,5343.22,3.74E-06,0,0,0,
10/10/2011,.OMXHPI,5484.41,0.026081054,0,0,0,
11/10/2011,.OMXHPI,5485.14,0.000133096,0,0,0,
12/10/2011,.OMXHPI,5620.72,0.024417152,0,0,0,
13/10/2011,.OMXHPI,5580.98,-0.007095381,0,0,0,
14/10/2011,.OMXHPI,5654.02,0.013002408,0,0,0,
17/10/2011,.OMXHPI,5492.41,-0.028999657,0,0,0,
18/10/2011,.OMXHPI,5516.79,0.00442903,0,0,0,
19/10/2011,.OMXHPI,5484.63,-0.005846535,0,0,0,
20/10/2011,.OMXHPI,5440.14,-0.008144839,0,0,0,
21/10/2011,.OMXHPI,5546.43,0.019349682,0,0,0,
24/10/2011,.OMXHPI,5709.04,0.028896406,0,0,0,
25/10/2011,.OMXHPI,5693.93,-0.002650188,0,0,0,
26/10/2011,.OMXHPI,5701.52,0.001332111,0,0,0,
27/10/2011,.OMXHPI,6017.64,0.05396235,0,0,0,
28/10/2011,.OMXHPI,5982.4,-0.005873331,0,0,0,
31/10/2011,.OMXHPI,5728.4,-0.043385566,0,0,0,
1/11/2011,.OMXHPI,5516.19,-0.037748855,0,0,0,
2/11/2011,.OMXHPI,5601.36,0.015322021,0,0,0,
3/11/2011,.OMXHPI,5759.23,0.02779436,0,0,0,
4/11/2011,.OMXHPI,5638.43,-0.021198127,0,0,0,
7/11/2011,.OMXHPI,5673.87,0.006265767,0,0,0,
8/11/2011,.OMXHPI,5682.64,0.001544489,0,0,0,
9/11/2011,.OMXHPI,5564.87,-0.020942289,0,0,0,
10/11/2011,.OMXHPI,5527.34,-0.006766937,0,0,0,
11/11/2011,.OMXHPI,5703.94,0.031450477,0,0,0,
14/11/2011,.OMXHPI,5637.84,-0.011656151,0,0,0,
15/11/2011,.OMXHPI,5578.86,-0.010516559,0,0,0,
16/11/2011,.OMXHPI,5576.06,-0.000502021,0,0,0,
17/11/2011,.OMXHPI,5494.53,-0.014729382,0,0,0,
18/11/2011,.OMXHPI,5410.51,-0.015409694,0,0,0,
21/11/2011,.OMXHPI,5203.21,-0.039067615,0,0,0,
22/11/2011,.OMXHPI,5141.01,-0.012026185,0,0,0,
23/11/2011,.OMXHPI,5072.8,-0.013356625,0,0,0,
24/11/2011,.OMXHPI,5111.54,0.007607795,0,0,0,
25/11/2011,.OMXHPI,5101.93,-0.001881829,0,0,0,
28/11/2011,.OMXHPI,5373.86,0.051927559,0,0,0,
29/11/2011,.OMXHPI,5383.17,0.001730961,0,0,0,
30/11/2011,.OMXHPI,5574.96,0.035007722,0,0,0,
1/12/2011,.OMXHPI,5496.89,-0.014102665,0,0,0,
2/12/2011,.OMXHPI,5497.49,0.000109147,0,0,0,
5/12/2011,.OMXHPI,5570.47,0.013187807,0,0,0,
7/12/2011,.OMXHPI,5465.58,-0.019009185,0,0,0,
8/12/2011,.OMXHPI,5314.52,-0.028027549,0,0,0,
9/12/2011,.OMXHPI,5349.39,0.006539838,0,0,0,
12/12/2011,.OMXHPI,5193.62,-0.029551586,0,0,0,
13/12/2011,.OMXHPI,5208.33,0.002828318,0,0,0,
14/12/2011,.OMXHPI,5091.67,-0.022653396,0,0,0,
15/12/2011,.OMXHPI,5105.13,0.002640045,0,0,0,
16/12/2011,.OMXHPI,5069.94,-0.006916933,0,0,0,
19/12/2011,.OMXHPI,5040.66,-0.005791957,0,0,0,
20/12/2011,.OMXHPI,5213.77,0.033766177,0,0,0,
21/12/2011,.OMXHPI,5182.53,-0.006009849,0,0,0,
22/12/2011,.OMXHPI,5270.92,0.016911566,0,0,0,
23/12/2011,.OMXHPI,5309.06,0.007209875,0,0,0,
27/12/2011,.OMXHPI,5268.05,-0.00775452,0,0,0,
28/12/2011,.OMXHPI,5251.48,-0.003150333,0,0,0,
29/12/2011,.OMXHPI,5285.09,0.006379707,0,0,0,
30/12/2011,.OMXHPI,5339.03,0.01015434,0,0,0,
2/1/2012,.OMXHPI,5504,0.030431112,0,0,0,
3/1/2012,.OMXHPI,5576.61,0.013105964,0,0,0,
4/1/2012,.OMXHPI,5505.69,-0.012798962,0,0,0,
5/1/2012,.OMXHPI,5513.23,0.001368555,0,0,0,
9/1/2012,.OMXHPI,5470.05,-0.007862901,0,0,0,
10/1/2012,.OMXHPI,5611.59,0.025546345,0,0,0,
11/1/2012,.OMXHPI,5572.58,-0.006975959,0,0,0,
12/1/2012,.OMXHPI,5605.08,0.005815187,0,0,0,
13/01/2012,.OMXHPI,5571.99,-0.005921068,0,0,0,
16/01/2012,.OMXHPI,5674.22,0.018180848,0,0,0,
17/01/2012,.OMXHPI,5759.97,0.014999157,0,0,0,
18/01/2012,.OMXHPI,5816.66,0.009793947,0,0,0,
19/01/2012,.OMXHPI,5897.95,0.013878619,0,0,0,
20/01/2012,.OMXHPI,5888.75,-0.001561082,0,0,0,
23/01/2012,.OMXHPI,5930.44,0.007054658,0,0,0,
24/01/2012,.OMXHPI,5801.31,-0.022014655,0,0,0,
25/01/2012,.OMXHPI,5795.79,-0.000951962,0,0,0,
26/01/2012,.OMXHPI,5923.28,0.021758558,0,0,0,
27/01/2012,.OMXHPI,5845.91,-0.013148078,0,0,0,
30/01/2012,.OMXHPI,5694.46,-0.026248499,0,0,0,
31/01/2012,.OMXHPI,5755.27,0.010622184,0,0,0,
1/2/2012,.OMXHPI,5914.94,0.027365397,0,0,0,
2/2/2012,.OMXHPI,5942.69,0.004680539,0,0,0,
3/2/2012,.OMXHPI,6023.41,0.013491651,0,0,0,
6/2/2012,.OMXHPI,5999.1,-0.004044086,0,0,0,
7/2/2012,.OMXHPI,5982.3,-0.002804349,0,0,0,
8/2/2012,.OMXHPI,6057.62,0.012511874,0,0,0,
9/2/2012,.OMXHPI,6046.29,-0.001872123,0,0,0,
10/2/2012,.OMXHPI,5994.24,-0.008645853,0,0,0,
13/02/2012,.OMXHPI,6025.4,0.005184859,0,0,0,
14/02/2012,.OMXHPI,6022.59,-0.000466468,0,0,0,
15/02/2012,.OMXHPI,6080.4,0.009553084,0,0,0,
16/02/2012,.OMXHPI,6066.11,-0.00235294,0,0,0,
17/02/2012,.OMXHPI,6171.01,0.017144977,0,0,0,
20/02/2012,.OMXHPI,6284.8,0.0182715,0,0,0,
21/02/2012,.OMXHPI,6257.04,-0.00442679,0,0,0,
22/02/2012,.OMXHPI,6198.35,-0.009424102,0,0,0,
23/02/2012,.OMXHPI,6157.33,-0.006639886,0,0,0,
24/02/2012,.OMXHPI,6237.4,0.012920187,0,0,0,
27/02/2012,.OMXHPI,6145.48,-0.014846577,0,0,0,
28/02/2012,.OMXHPI,6127.48,-0.00293328,0,0,0,
29/02/2012,.OMXHPI,6134.75,0.001185755,0,0,0,
1/3/2012,.OMXHPI,6132.97,-0.000290192,0,0,0,
2/3/2012,.OMXHPI,6173.12,0.006525248,0,0,0,
5/3/2012,.OMXHPI,6118,-0.008969137,0,0,0,
6/3/2012,.OMXHPI,5910.09,-0.034574186,0,0,0,
7/3/2012,.OMXHPI,6004.72,0.015884767,0,0,0,
8/3/2012,.OMXHPI,6098.16,0.01544126,0,0,0,
9/3/2012,.OMXHPI,6097.92,-3.94E-05,0,0,0,
12/3/2012,.OMXHPI,6087.23,-0.001754595,0,0,0,
13/03/2012,.OMXHPI,6168.68,0.013291742,0,0,0,
14/03/2012,.OMXHPI,6184.8,0.002609792,0,0,0,
15/03/2012,.OMXHPI,6205.55,0.003349384,0,0,0,
16/03/2012,.OMXHPI,6240.46,0.005609845,0,0,0,
19/03/2012,.OMXHPI,6250.04,0.001533966,0,0,0,
20/03/2012,.OMXHPI,6165.6,-0.013602408,0,0,0,
21/03/2012,.OMXHPI,6071.66,-0.015353412,0,0,0,
22/03/2012,.OMXHPI,5992.07,-0.013195115,0,0,0,
23/03/2012,.OMXHPI,6013.58,0.003583317,0,0,0,
26/03/2012,.OMXHPI,6102.32,0.014648782,0,0,0,
27/03/2012,.OMXHPI,6043.6,-0.009669166,0,0,0,
28/03/2012,.OMXHPI,6023.44,-0.003341336,0,0,0,
29/03/2012,.OMXHPI,5942.61,-0.013510094,0,0,0,
30/03/2012,.OMXHPI,6033.5,0.015178843,0,0,0,
2/4/2012,.OMXHPI,6048.01,0.002402019,0,0,0,
3/4/2012,.OMXHPI,6027.03,-0.00347494,0,0,0,
4/4/2012,.OMXHPI,5818.06,-0.035287479,0,0,0,
5/4/2012,.OMXHPI,5824.29,0.001070231,0,0,0,
10/4/2012,.OMXHPI,5659.78,-0.028652081,0,0,0,
11/4/2012,.OMXHPI,5619.17,-0.007201056,0,0,0,
12/4/2012,.OMXHPI,5621.85,0.000476825,0,0,0,
13/04/2012,.OMXHPI,5532.75,-0.015975812,0,0,0,
16/04/2012,.OMXHPI,5529.26,-0.000630988,0,0,0,
17/04/2012,.OMXHPI,5666.16,0.024457649,0,0,0,
18/04/2012,.OMXHPI,5608.5,-0.010228336,0,0,0,
19/04/2012,.OMXHPI,5569.32,-0.00701034,0,0,0,
20/04/2012,.OMXHPI,5567.67,-0.00029631,0,0,0,
23/04/2012,.OMXHPI,5416.85,-0.027462188,0,0,0,
24/04/2012,.OMXHPI,5562.06,0.026454078,0,0,0,
25/04/2012,.OMXHPI,5685.17,0.021892487,0,0,0,
26/04/2012,.OMXHPI,5606.41,-0.013950444,0,0,0,
27/04/2012,.OMXHPI,5712.13,0.018681398,0,0,0,
30/04/2012,.OMXHPI,5656.39,-0.009806104,0,0,0,
2/5/2012,.OMXHPI,5611.7,-0.007932176,0,0,0,
3/5/2012,.OMXHPI,5621.2,0.00169146,0,0,0,
4/5/2012,.OMXHPI,5471.5,-0.026992362,0,0,0,
7/5/2012,.OMXHPI,5508.09,0.006665119,0,0,0,
8/5/2012,.OMXHPI,5446.95,-0.011162102,0,0,0,
9/5/2012,.OMXHPI,5424.23,-0.004179865,0,0,0,
10/5/2012,.OMXHPI,5479.1,0.0100649,0,0,0,
11/5/2012,.OMXHPI,5515.83,0.006681286,0,0,0,
14/05/2012,.OMXHPI,5321.17,-0.035928936,0,0,0,
15/05/2012,.OMXHPI,5233.18,-0.01667408,0,0,0,
16/05/2012,.OMXHPI,5193.56,-0.007599727,0,0,0,
18/05/2012,.OMXHPI,5065.59,-0.02494878,0,0,0,
21/05/2012,.OMXHPI,5142.04,0.014979271,0,0,0,
22/05/2012,.OMXHPI,5262.16,0.023091701,0,0,0,
23/05/2012,.OMXHPI,5102.2,-0.03086977,0,0,0,
24/05/2012,.OMXHPI,5125.19,0.004495778,0,0,0,
25/05/2012,.OMXHPI,5112.87,-0.002406707,0,0,0,
28/05/2012,.OMXHPI,5111.62,-0.000244511,0,0,0,
29/05/2012,.OMXHPI,5167.55,0.010882309,0,0,0,
30/05/2012,.OMXHPI,5071.07,-0.018846848,0,0,0,
31/05/2012,.OMXHPI,4978.05,-0.018513593,0,0,0,
1/6/2012,.OMXHPI,4859.66,-0.024069771,0,0,0,
4/6/2012,.OMXHPI,4813.51,-0.009541929,0,0,0,
5/6/2012,.OMXHPI,4838.36,0.005149273,0,0,0,
6/6/2012,.OMXHPI,4961.18,0.025067795,0,0,0,
7/6/2012,.OMXHPI,5023.94,0.012570871,0,0,0,
8/6/2012,.OMXHPI,5030.8,0.001364531,0,0,0,
11/6/2012,.OMXHPI,4998.39,-0.006463157,0,0,0,
12/6/2012,.OMXHPI,4979.02,-0.003882776,0,0,0,
13/06/2012,.OMXHPI,4878.92,-0.020309201,0,0,0,
14/06/2012,.OMXHPI,4825.39,-0.011032323,0,0,0,
15/06/2012,.OMXHPI,4947.19,0.024928178,0,0,0,
18/06/2012,.OMXHPI,4941.1,-0.00123176,0,0,0,
19/06/2012,.OMXHPI,5051.54,0.022105169,0,0,0,
20/06/2012,.OMXHPI,5092.54,0.008083576,0,0,0,
21/06/2012,.OMXHPI,5071.76,-0.004088826,0,0,0,
25/06/2012,.OMXHPI,4901.7,-0.034105814,0,0,0,
26/06/2012,.OMXHPI,4867.82,-0.006935885,0,0,0,
27/06/2012,.OMXHPI,4941.21,0.014964042,0,0,0,
28/06/2012,.OMXHPI,4897.6,-0.008864951,0,0,0,
29/06/2012,.OMXHPI,5074.55,0.035492562,0,0,0,
2/7/2012,.OMXHPI,5160.73,0.016840191,0,0,0,
3/7/2012,.OMXHPI,5218.25,0.011084054,0,0,0,
4/7/2012,.OMXHPI,5213.68,-0.000876156,0,0,0,
5/7/2012,.OMXHPI,5197.23,-0.003160149,0,0,0,
6/7/2012,.OMXHPI,5103.62,-0.018175699,0,0,0,
9/7/2012,.OMXHPI,5065.7,-0.00745776,0,0,0,
10/7/2012,.OMXHPI,5116.12,0.009904008,0,0,0,
11/7/2012,.OMXHPI,5105.4,-0.002097536,0,0,0,
12/7/2012,.OMXHPI,5059.97,-0.008938249,0,0,0,
13/07/2012,.OMXHPI,5109.82,0.009803624,0,0,0,
16/07/2012,.OMXHPI,5147.33,0.007313955,0,0,0,
17/07/2012,.OMXHPI,5126.84,-0.003988649,0,0,0,
18/07/2012,.OMXHPI,5124.35,-0.000485797,0,0,0,
19/07/2012,.OMXHPI,5153.57,0.005685991,0,0,0,
20/07/2012,.OMXHPI,5066.39,-0.017061146,0,0,0,
23/07/2012,.OMXHPI,4942.47,-0.024763326,0,0,0,
24/07/2012,.OMXHPI,4939.15,-0.000671955,0,0,0,
25/07/2012,.OMXHPI,4976.73,0.007579797,0,0,0,
26/07/2012,.OMXHPI,5101.35,0.024732162,0,0,0,
27/07/2012,.OMXHPI,5206.61,0.020423762,0,0,0,
30/07/2012,.OMXHPI,5214.5,0.001514234,0,0,0,
31/07/2012,.OMXHPI,5228.09,0.002602804,0,0,0,
1/8/2012,.OMXHPI,5210.57,-0.003356756,0,0,0,
2/8/2012,.OMXHPI,5118.7,-0.017788754,0,0,0,
3/8/2012,.OMXHPI,5251.7,0.025651333,0,0,0,
6/8/2012,.OMXHPI,5314.92,0.011966126,0,0,0,
7/8/2012,.OMXHPI,5391.87,0.014374304,0,0,0,
